Episodes : 500, Max Timesteps : 1500, Evaluation Interval: 50. Evaluation Epsiodes : 15
weights for rewards -- w1 : 0.2, w2 : 0.5, w3 : 0.05, w4 : 0.01, w5 : 0.01, w6 : 0.01
Actor Network -- Dimension of each Layer -- Layer 1 :256, Layer 2 : 128, Layer 3 : 128, Layer 4 : 64, Output Layer : 7
Epsiode : 245, Reward : -310.16, epsiode Length : 1500, Actor Loss : 11.24, Critic Loss : 8.52
Epsiode : 246, Reward : -314.50, epsiode Length : 1500, Actor Loss : 4.80, Critic Loss : 12.81
Epsiode : 247, Reward : -308.38, epsiode Length : 1500, Actor Loss : 4.04, Critic Loss : 13.51
Epsiode : 248, Reward : -321.85, epsiode Length : 1500, Actor Loss : 6.22, Critic Loss : 10.68
Epsiode : 249, Reward : -305.95, epsiode Length : 1500, Actor Loss : 4.79, Critic Loss : 12.73
Evaluation after 250 episodes: Mean reward: -315.50 ± 6.36, Mean length: 1500.00
Epsiode : 250, Reward : -314.42, epsiode Length : 1500, Actor Loss : 16.33, Critic Loss : 13.97
Epsiode : 251, Reward : -316.31, epsiode Length : 1500, Actor Loss : 19.89, Critic Loss : 11.31
Epsiode : 252, Reward : -307.99, epsiode Length : 1500, Actor Loss : 6.61, Critic Loss : 12.26
Epsiode : 253, Reward : -325.44, epsiode Length : 1500, Actor Loss : 11.10, Critic Loss : 10.01
Epsiode : 254, Reward : -305.27, epsiode Length : 1500, Actor Loss : 3.29, Critic Loss : 9.00
Epsiode : 255, Reward : -308.02, epsiode Length : 1500, Actor Loss : 3.32, Critic Loss : 10.16
Epsiode : 256, Reward : -307.54, epsiode Length : 1500, Actor Loss : 3.62, Critic Loss : 9.45
Epsiode : 257, Reward : -315.52, epsiode Length : 1500, Actor Loss : 2.16, Critic Loss : 8.93
Epsiode : 258, Reward : -311.91, epsiode Length : 1500, Actor Loss : 10.81, Critic Loss : 10.63
Epsiode : 259, Reward : -320.97, epsiode Length : 1500, Actor Loss : 9.73, Critic Loss : 13.13
Epsiode : 260, Reward : -321.40, epsiode Length : 1500, Actor Loss : 3.31, Critic Loss : 9.72
Epsiode : 261, Reward : -313.30, epsiode Length : 1500, Actor Loss : 3.93, Critic Loss : 8.14
Epsiode : 262, Reward : -305.95, epsiode Length : 1500, Actor Loss : 9.94, Critic Loss : 13.73
Epsiode : 263, Reward : -312.90, epsiode Length : 1500, Actor Loss : 11.71, Critic Loss : 12.24
Epsiode : 264, Reward : -315.07, epsiode Length : 1500, Actor Loss : 4.18, Critic Loss : 10.01
Epsiode : 265, Reward : -307.70, epsiode Length : 1500, Actor Loss : 9.59, Critic Loss : 14.69
Epsiode : 266, Reward : -313.06, epsiode Length : 1500, Actor Loss : 14.44, Critic Loss : 12.72
Epsiode : 267, Reward : -306.09, epsiode Length : 1500, Actor Loss : 3.51, Critic Loss : 7.17
Epsiode : 268, Reward : -306.03, epsiode Length : 1500, Actor Loss : 3.62, Critic Loss : 10.76
Epsiode : 269, Reward : -320.15, epsiode Length : 1500, Actor Loss : 17.76, Critic Loss : 8.38
Epsiode : 270, Reward : -306.25, epsiode Length : 1500, Actor Loss : 3.12, Critic Loss : 7.41
Epsiode : 271, Reward : -312.32, epsiode Length : 1500, Actor Loss : 2.67, Critic Loss : 8.00
Epsiode : 272, Reward : -404.92, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 23.93
Epsiode : 273, Reward : -1730.68, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.74
Epsiode : 274, Reward : -1734.80, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.74
Epsiode : 275, Reward : -1727.99, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.82
Epsiode : 276, Reward : -1734.75, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.81
Epsiode : 277, Reward : -1729.75, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.94
Epsiode : 278, Reward : -1718.84, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.94
Epsiode : 279, Reward : -1729.75, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.88
Epsiode : 280, Reward : -1731.22, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.90
Epsiode : 281, Reward : -1727.92, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.93
Epsiode : 282, Reward : -1726.80, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.79
Epsiode : 283, Reward : -1716.38, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.85
Epsiode : 284, Reward : -1721.45, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.08
Epsiode : 285, Reward : -1736.04, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.85
Epsiode : 286, Reward : -1731.54, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.91
Epsiode : 287, Reward : -1732.70, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.81
Epsiode : 288, Reward : -1728.54, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.05
Epsiode : 289, Reward : -1719.10, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.97
Epsiode : 290, Reward : -1726.64, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.78
Epsiode : 291, Reward : -1732.00, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.69
Epsiode : 292, Reward : -1725.62, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.64
Epsiode : 293, Reward : -1730.99, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.07
Epsiode : 294, Reward : -1716.95, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.73
Epsiode : 295, Reward : -1730.19, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.83
Epsiode : 296, Reward : -1721.71, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.03
Epsiode : 297, Reward : -1730.49, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.82
Epsiode : 298, Reward : -1729.88, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.96
Epsiode : 299, Reward : -1722.41, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.73
Evaluation after 300 episodes: Mean reward: -1724.58 ± 6.34, Mean length: 1500.00
Epsiode : 300, Reward : -1731.74, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.02
Epsiode : 301, Reward : -1735.10, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.09
Epsiode : 302, Reward : -1725.39, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.80
Epsiode : 303, Reward : -1713.53, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.77
Epsiode : 304, Reward : -1723.43, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.83
Epsiode : 305, Reward : -1725.57, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.88
Epsiode : 306, Reward : -1722.33, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.90
Epsiode : 307, Reward : -1723.36, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.80
Epsiode : 308, Reward : -1724.30, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.88
Epsiode : 309, Reward : -1719.98, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.79
Epsiode : 310, Reward : -1728.88, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.09
Epsiode : 311, Reward : -1733.14, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.93
Epsiode : 312, Reward : -1741.01, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.87
Epsiode : 313, Reward : -1726.92, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.79
Epsiode : 314, Reward : -1726.81, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.76
Epsiode : 315, Reward : -1733.97, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.83
Epsiode : 316, Reward : -1723.82, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.85
Epsiode : 317, Reward : -1726.26, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.81
Epsiode : 318, Reward : -1734.29, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.98
Epsiode : 319, Reward : -1731.99, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.98
Epsiode : 320, Reward : -1727.40, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.77
Epsiode : 321, Reward : -1724.01, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.07
Epsiode : 322, Reward : -1727.24, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.93
Epsiode : 323, Reward : -1721.79, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.83
Epsiode : 324, Reward : -1723.21, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.76
Epsiode : 325, Reward : -1733.25, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.81
Epsiode : 326, Reward : -1730.23, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 51.04
Epsiode : 327, Reward : -1722.06, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.88
Epsiode : 328, Reward : -1729.66, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.71
Epsiode : 329, Reward : -1726.56, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.88
Epsiode : 330, Reward : -1725.95, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.65
Epsiode : 331, Reward : -1717.54, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.81
Epsiode : 332, Reward : -1737.19, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.81
Epsiode : 333, Reward : -1720.28, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.83
Epsiode : 334, Reward : -1723.54, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.66
Epsiode : 335, Reward : -1725.29, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.76
Epsiode : 336, Reward : -1717.89, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.90
Epsiode : 337, Reward : -1737.42, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.97
Epsiode : 338, Reward : -1711.96, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.95
Epsiode : 339, Reward : -1728.71, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.99
Epsiode : 340, Reward : -1723.31, epsiode Length : 1500, Actor Loss : -0.01, Critic Loss : 50.98
